,smiles,affinity_score
5931,Cc1ccc(-n2c(=S)[nH]c3ccc(C)cc3c2=O)cc1,0
5932,N#CC(=Cc1cc(Br)cc(Br)c1O)c1ccc([N+](=O)[O-])cc1,0
5933,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OC)cccc3nc2-1,0
5934,O=C(NC(=S)Nc1ccccn1)c1ccccc1,0
5936,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,0
5937,CN(C)c1ccc(C=C2C=Cc3ccccc32)c(F)c1,0
5939,CS(=O)(=O)c1ccc(C=C2C=Cc3ccccc32)cc1,0
5940,COc1cc2nc(CCc3nc4cc(OC)c(OC)cc4[nH]3)[nH]c2cc1OC,1
5942,CC(c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
5945,N=C(N)NCCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc([N+](=O)[O-])ccc23)cc1,0
5946,CCCCN(CCCC)N=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,0
5948,CCCCCN(CCCCC)N=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,0
5949,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)O)c4n1[Co-2]31n3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)O)=C2C,0
5951,CCOC1(OCC)CC2C(=O)CCCC21OC(C)=O,0
5953,COC1(OC)CC2C(=O)CCCC21OC,0
5954,COC1(OC)CC2C(=O)CCCC21OC(C)=O,0
5956,COc1ccc(-c2c(C)c(C)nc(O)c2C(=O)O)c(OCc2ccccc2)c1OC,0
5957,Cl[Ho](Cl)Cl,0
5958,O=[N+]([O-])c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc([N+](=O)[O-])cc4)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])cc1,0
5959,O=C(CBr)N1CCC2(CC1)SSC1(CCN(C(=O)CBr)CC1)S2,0
5965,COc1ccc(C(C)(O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2)cc1,0
5970,CC(=O)OCC1OC(OC2=C(c3ccccc3)C(=O)C(OC3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)=C(c3ccccc3)C2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0
5971,O=C1C(O)=C(c2ccccc2C(=O)O)C(=O)C(O)=C1c1ccccc1C(=O)O,0
5972,O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,0
5973,CN(C)CCC(=O)C=Cc1ccccc1,0
5974,CC(C)=CCCC(O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,0
5976,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2C(C)(C)O)C1,0
5977,CC12CCCCC1CC(=O)C(=CO)C2,0
5978,O=C(O)c1ccccc1S(=O)O,0
5980,CCCCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O,0
5981,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN(C)c5nc6c(N)ncnc6n5C5OC(CO)C(O)C5O)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
5984,Clc1ccc2c(c1)Sc1ccc(Cl)cc1S2,0
5987,Clc1nn2nnnc2c2ccccc12,0
5988,CNC(C)(C)C(SSSC(c1ccc(Cl)cc1)C(C)(C)NC)c1ccc(Cl)cc1,0
5989,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,0
5990,CC1CCCC(C)[N+]1=C(Nc1cccc(Cl)c1)c1ccccc1,0
5991,Clc1cccc(NC(c2ccccc2)=[N+]2CCCCC2)c1,0
5992,COc1cc(OC)c(OC)cc1C=Cc1cc[n+](C)c2ccccc12,0
5993,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3OC1CC(N)C(O)C(C)O1,0
5999,CN(C)P(=O)(c1ccccc1)c1ccccc1,0
6001,NCCCNCCNCCCN,0
6005,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
6007,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5C(C)CN(Cc6ccc(C)cc6)CC5C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6010,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,0
6013,Cn1c2ccccc2c2nnc(S)nc21,1
6015,Cn1c2ccccc2c2nnc(NCCCO)nc21,0
6016,Cn1c2ccccc2c2nnc(NCCCCO)nc21,0
6017,CCn1c2ccccc2c2nnc(NCCCO)nc21,0
6018,CC(O)CCNc1nnc2c3ccccc3n(C)c2n1,0
6019,CCCC[Sn](Cl)(CCCC)SC(=S)NCCNC(=S)S[Sn](Cl)(CCCC)CCCC,0
6020,COc1ccc(-c2c(C)c(C)nc(Cl)c2C#N)c(OCc2ccccc2)c1OC,0
6021,COc1ccc(-c2c(C#N)cnc(C)c2C)c(O)c1OC,0
6022,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5C(C)CN(Cc6ccc(Cl)cc6)CC5C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6023,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5C(C)CN(Cc6ccc(C#N)cc6)CC5C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6024,COc1ccc(CN2CC(C)N(N=Cc3c4c(O)c5c(O)c(C)c6c(c5c3O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N4)O6)C(C)C2)cc1,0
6025,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCCN(Cc6ccccc6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6026,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNc5nc6c(N)ncnc6n5C5OC(CO)C(O)C5O)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6027,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0
6029,CCCCNC(C)(C)C(SSSC(C)=O)c1ccco1,0
6030,Cc1cc(-c2ccccc2)[s+]s1,0
6031,Cc1cc(C)[s+]s1,0
6032,O=C(O)C1CCSS1,0
6035,Cc1c(CC#N)cc(C)c2c3c([nH]c12)-c1ccccc1CC3,0
6037,O=Cc1c[nH]c2nccnc12,0
6039,CC(=O)OCCn1c([N+](=O)[O-])cnc1C=[N+]([O-])CCO,0
6040,CC1(C)CC(=O)C2=C(C1)Nc1ccc(Cl)cc1NC2c1ccccc1,0
6041,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1NC2c1ccccc1,0
6044,CC1(C)CC(=O)C2C(C1)Nc1ccccc1NC2c1ccccc1[N+](=O)[O-],0
6045,CC1(C)CC(=O)C2C(C1)Nc1ccccc1NC2c1cccc([N+](=O)[O-])c1,0
6046,COc1ccc(C2Nc3ccccc3NC3CC(C)(C)CC(=O)C32)cc1,0
6047,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1NC2c1ccc([N+](=O)[O-])cc1,0
6048,CC1(C)CC(=O)C2=C(C1)Nc1ccc(Cl)cc1NC2c1cccc([N+](=O)[O-])c1,0
6049,COc1ccc(C2Nc3cc(Cl)ccc3NC3=C2C(=O)CC(C)(C)C3)cc1,0
6050,CCC(=O)NC1Cc2cc(C)cc(C)c21,0
6052,Cc1cc(C)c2c(c1)CC2N,0
6053,CCCC(=O)NC1Cc2cc(C)cc(C)c21,0
6054,O=[N+]([O-])c1cc(S(=O)(=O)c2cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c2)ccc1Cl,0
6055,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,0
6057,COc1ccccc1N1CCCSC1=Nc1ccccc1,1
6058,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0
6059,N=C(CSS(=O)(=O)O)NC1CC2CCC1C2,0
6060,N=C(CSS(=O)(=O)O)NCCSc1ccc(Cl)cc1,0
6061,CC(C)(C)C1CCC(NC(=N)CSS(=O)(=O)O)CC1,0
6062,N=C(CSS(=O)(=O)O)NCCCc1ccccc1,0
6063,CC(C)NC(=N)CSS(=O)(=O)O,0
6064,N=C(CSS(=O)(=O)O)NCc1ccccc1,0
6065,N=C(CSS(=O)(=O)O)NCCCCOc1ccccc1,0
6066,N=C(CSS(=O)(=O)O)NCC12CC3CC(CC(C3)C1)C2,0
6067,N=C(CSS(=O)(=O)O)NCCCc1nc2ccccc2[nH]1,0
6068,CCNC(=N)C(C)SS(=O)(=O)O,0
6069,O=S(=O)(O)SCC1=NCCN1,0
6070,N=C(CSS(=O)(=O)O)NCCc1ccccn1,0
6071,CN(C)C(=N)CSS(=O)(=O)O,1
6072,Cc1ccc(CNC(=N)CSS(=O)(=O)O)cc1C,0
6073,N=C(CSS(=O)(=O)O)NCCc1c[nH]c(=S)[nH]1,0
6074,N=C(CSS(=O)(=O)O)NCCc1ccc(O)cc1,0
6075,CC1(C)C2CCC1(C)C(NC(=N)CSS(=O)(=O)O)C2,0
6076,Cn1c(CCNC(=N)CSS(=O)(=O)O)nc2ccccc21,0
6077,O=S(=O)(O)SCNCNCCSCc1ccccc1,0
6078,N=C(CSS(=O)(=O)O)NC1CC1,0
6079,N=C(CSS(=O)(=O)O)NCCCCc1ccccc1,0
6080,CC(SS(=O)(=O)O)C(=N)NCc1ccccc1,0
6081,N=C(CSS(=O)(=O)O)NCCc1ccccc1,0
6082,CCNC(=N)CSS(=O)(=O)O,0
6083,N=C(CCSS(=O)(=O)O)NCC(c1ccccc1)c1ccccc1,1
6084,N=C(CSS(=O)(=O)O)NCCCOCc1ccccc1,0
6085,NC(=S)NCC12CC3CC(CC(C3)C1)C2,0
6087,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
6089,NNc1c(C(N)=O)c2c(N)ncnc2n1C1OC(CO)C(O)C1O,0
6090,O=C1COc2ccc(F)cc2N1,0
6091,O=S(=O)(O)CCC(O)S(=O)(=O)O,0
6092,CCC(=O)ON[N+](=O)[O-],0
6093,CCN(CC)C(=O)SCCSC(=O)N(CC)CC,0
6108,CCOC(=O)c1[nH]c2c(OC)n[n+]([O-])cc2c1[N+](=O)[O-],0
6109,CCOC(=O)c1[nH]c2c(OC)n[n+]([O-])cc2c1Br,0
6110,CCOC(=O)C(=O)c1c([N+](=O)[O-])[nH]c2c(OC)n[n+]([O-])cc12,0
6114,O=C(O)C1SCCCS1,0
6115,CCCCC1(C(=O)OCC)SCCCS1,0
6116,CCOC(=O)C1(Cc2ccccc2)SCCCS1,0
6120,CC12CC3CC(C)(C1)CC(CNC(=N)CS)(C3)C2,0
6121,CCCCCCCCCNC(=N)CSSCC(=N)NCCCCCCCCC,0
6122,N=C(N)SC12CC3CC(CC(C3)C1)C2,0
6123,NCCSC12CC3CC(CC(C3)C1)C2,0
6124,CC12CC3CC(C)(C1)CC(SC(=N)N)(C3)C2,0
6125,N=C(CS)NCC1C2CC3CC(C2)CC1C3,0
6126,N=C(CSSCC(=N)NCCCCCSC12CC3CC(CC(C3)C1)C2)NCCCCCSC12CC3CC(CC(C3)C1)C2.O=S(=O)(O)O,0
6127,CC12CC3CC(C)(C1)CC(SCCCCCNC(=N)CSSCC(=N)NCCCCCSC14CC5CC(C)(CC(C)(C5)C1)C4)(C3)C2.O=S(=O)(O)O,0
6128,CC(C)(C)OP(=O)(S)OC(C)(C)C.CCN,0
6129,CC(CNC(=N)CSS(=O)(=O)O)OC12CC3CC(CC(C3)C1)C2,0
6130,CC12CC3CC(C)(C1)CC(SCCN)(C3)C2,0
6131,N=C(CSP(=O)(O)O)NCC12CC3CC(CC(C3)C1)C2,0
6132,CC(CN)OC12CC3CC(CC(C3)C1)C2,0
6133,NC1(CSS(=O)(=O)O)CCN1,0
6134,N=C(CSS(=O)(=O)O)NCc1cccs1,0
6135,CC(SC(=N)N)C(=N)N,0
6136,Cn1cccnc1=O,0
6137,CCCc1cc(O)nc(SCC(=O)O)n1,0
6139,S=C1NC=CC(S)N1,0
6140,CC1=CC(S)NC(=S)N1,0
6141,CCOC(=O)c1nc(SC)n(C)c1C(=O)OCC,0
6142,COc1ccc2c(O)c(C)c(=O)n(C)c2c1,0
6143,Cc1c(O)c2ccc(Cl)cc2n(C)c1=O,0
6144,Cc1c(O)nc2ccccc2c1O,0
6145,Cc1c(O)c2ccccc2n(C)c1=O,0
6148,Cn1cc(C=O)c2nccnc21,0
6150,CCCCCCCCCCNC(=N)CSSCC(=N)NCCCCCCCCCC,0
6151,CCCCCCCNC(=N)CSSCC(=N)NCCCCCCC,0
6152,N=C(CSS(=O)(=O)O)NCC1CC2CCC1C2,0
6153,N=C(CSS(=O)(=O)O)NC1CCCCC1,0
6154,N=C(CSS(=O)(=O)O)NCCCC1CCCCC1,0
6155,N=C(CSS(=O)(=O)O)NCCCCC1CCCCC1,0
6156,N=C(CSS(=O)(=O)O)NCC1CCCCC1,0
6157,CN(C)CCCNC(=N)CSP(=O)(O)O,0
6158,Cn1c2ccccc2[n+]2c(N)scc12,0
6159,Nc1scc2[nH]c3ccccc3[n+]12,0
6160,NCC1=NCCN1,0
6161,N=C(CSS(=O)(=O)O)NCCCCNC(=N)CSS(=O)(=O)O,0
6162,CC1(C)C2CCC(CNC(=N)CSS(=O)(=O)O)C1C2,0
6163,CCOC(=N)CNC(=O)c1ccccc1,0
6164,N=C(CS)NCCc1nc2ccccc2[nH]1,0
6165,N=C(CS)NC1CCCCC1,0
6167,N=C(CS)NCc1ccccc1,0
6168,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,0
6170,Clc1ccc(-c2cc[s+]s2)cc1.O=S(=O)(O)O,0
6171,O=[N+]([O-])c1ccc(C(Cl)S(=O)(=O)c2ccccc2)cc1,0
6172,O=S(=O)(c1ccccc1)C(Br)c1ccccc1,0
6173,O=S(=O)(Cc1ccccc1)C(I)c1ccccc1,0
6175,N#CC(Sc1ccccc1)c1ccccc1,0
6176,N#Cc1cccc(C(Br)S(=O)(=O)c2ccccc2)c1,0
6177,O=S(=O)(c1ccccc1)C(Cl)c1cccc(Cl)c1,0
6181,COc1cc(OC)c(C=Cc2ccc3ccccc3[n+]2[O-])c(OC)c1,0
6182,CCCCOP(=O)(C=Cc1ccccn1)OCCCC,0
6183,COc1ccc2c(n1)Sc1c(Cl)nc(N)nc1N2,0
6184,Nc1ncnc2c1Sc1nc(Cl)ccc1N2,0
6185,COc1ccc(Nc2cc(N)nc(N)n2)c(S)n1,0
6186,Nc1cc(Nc2ccc(Cl)nc2S)nc(N)n1,0
6187,CCCCOC(=O)C1OC12CCCCC2,0
6188,CCCOC(=O)C1OC12CCCCC2,0
6189,COC(=O)C1OC12CCCCC2,0
6190,CCOC(=O)C1OC12CCC(C(C)(C)C)CC2,0
6193,CCOC(=O)NNP(=O)(NNC(=O)OCC)c1ccccc1,0
6197,CSc1cc(-c2ccc(Cl)cc2)s[s+]1,1
6198,CCOC(=O)c1c(NC(=O)CCl)ssc1=S,0
6199,CCOC(=O)c1c(N)ssc1=S,1
6200,COc1cc(C(=O)NCCS(=O)(=O)O)cc(OC)c1OC,0
6201,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN(C)C56CC7CC(CC(C7)C5)C6)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6202,CCCCCCCCN(N=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)C12CC3CC(CC(C3)C1)C2,0
6204,CCn1cc(C(=O)O)c(=O)c2cccc(OC)c21,0
6205,CNCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC1C(C(N)=O)OC(n2ccc(=N)[nH]c2=O)C(O)C1O,0
6206,CC1=CC2OC3CC4OC(=O)C=CC=CC(C(C)O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,0
6207,COc1cc2c(c(OC)c1OC)CCc1cnoc1-2,0
6209,CN1C(=O)C(C)(C)C(=O)c2ccccc21,0
6211,CN1CC(C)(C)C(O)c2ccccc21,0
6213,CCOP1(=O)OCC(C(C)(C)C)CO1,0
6217,CC(=O)ON1C(=O)c2cccc3cccc(c23)C1=O,0
6218,COc1cc(C=C(C#N)c2ccc([N+](=O)[O-])cc2)ccc1O,0
6219,Cc1ccc(C(C#N)=Cc2ccc3c(c2)OCO3)cc1,0
6221,COc1ccc(C=C(C#N)c2ccc([N+](=O)[O-])cc2)cc1OC,1
6225,N#Cc1c(N=Cc2cc(Cl)cc(Cl)c2O)sc2c1CCC2,0
6226,N#Cc1c(N=Cc2ccccc2Cl)sc2c1CCC2,0
6227,CCOc1ccc(C=C(C#N)c2cccc(Cl)c2)cc1,0
6228,N#CC(=Cc1cccc2ccccc12)c1ccc(Cl)cc1,0
6229,CCOC(=O)c1ccc(NC(=S)Nc2ncccc2C)cc1,0
6230,Cc1cccnc1NC(=S)Nc1ccccc1Cl,0
6231,Cc1cccnc1NC(=S)Nc1cccc(C(F)(F)F)c1,0
6232,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1C(Cc1ccccc1)c1ccccc1,0
6234,Cc1ccc(C(C#N)=Cc2cccc([N+](=O)[O-])c2)cc1,0
6235,O=C1c2cccc3cccc(c23)C(=O)N1C(Cc1ccccc1)c1ccccc1,0
6236,O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1CCc1ccccn1,0
6237,CC(O)CN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,0
6238,COc1ccc(C=C(C#N)c2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-],0
6239,CCc1ccc(C(C#N)=Cc2cccc3ccccc23)cc1,0
6240,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCc1ccccn1,0
6241,CCc1ccc(C(C#N)=Cc2ccccc2Cl)cc1,0
6242,CC12CCC(c3sc(N)c(C#N)c31)C2(C)C,0
6243,Cc1ccc2c(c1)Nc1ccccc1C(=O)N2,0
6244,COc1ccc(C(C#N)=Cc2ccc(N(C)CCC#N)cc2)cc1,0
6245,CN(CCC#N)c1ccc(C=C(C#N)c2ccc(Br)cc2)cc1,0
6246,CCc1ccc(C(C#N)=Cc2ccc(N(C)CCC#N)cc2)cc1,0
6247,CC(=O)Nc1ccc(C(C#N)=Cc2ccc(N(C)CCC#N)cc2)cc1,0
6248,CN(CCC#N)c1ccc(C=C(C#N)c2ccc(Cl)cc2)cc1,0
6249,O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1CC1CCCO1,0
6250,O=C1c2cccc3cccc(c23)C(=O)N1NCCO,0
6252,O=C1c2cccc3cccc(c23)C(=O)N1CC1CCCO1,0
6253,O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1NCCO,0
6254,CCc1ccc(C(C#N)=Cc2ccc(OC)cc2)cc1,0
6255,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCCN(CCO)CCO,0
6256,CCOC(=O)NN1C(=O)c2cccc3c([N+](=O)[O-])ccc(c23)C1=O,0
6257,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1Cc1ccccc1,0
6258,CC(CO)(CO)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,0
6260,O=[N+]([O-])c1c(Cl)ccc2nsnc12,0
6263,CCCCOP(=O)(C=Cc1ccc([N+](=O)[O-])cc1)OCCCC,0
6264,Cc1ccc2nsnc2c1[N+](=O)[O-],0
6265,Clc1ccc(SSc2ccc(Cl)cc2Cl)c(Cl)c1,0
6268,O=Nc1ccc(Cl)cc1,0
6270,N#CNC(=N)NP(=O)(Oc1ccccc1)Oc1ccccc1,0
6271,CCCCN.N#CNC(=N)NP(=O)(Oc1ccccc1)Oc1ccccc1,0
6272,CCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
6273,c1ccc(C[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
6274,CC(=O)NC(CSSCC(NC(C)=O)C(=O)O)C(=O)O,0
6275,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)ccn1,0
6276,CCOC(=O)c1ccc(NC(=O)Nc2cc(C)ccn2)cc1,0
6277,CCc1ccccc1NC(=O)Nc1cc(C)ccn1,0
6278,Cc1cccc(NC(=O)Nc2cccc(Cl)c2Cl)n1,0
6279,Cc1ccnc(NC(=O)Nc2ccc(C)cc2[N+](=O)[O-])c1,0
6280,Cc1cccc(NC(=O)Nc2ccccc2)n1,0
6281,Cc1cccc(NC(=O)Nc2ccccc2Cl)n1,0
6282,Cc1ccnc(NC(=O)Nc2ccccc2Cl)c1,0
6283,Cc1ccnc(NC(=O)NC2CCCCC2)c1,0
6284,CC(C)(C)NC(=O)Nc1ccccn1,0
6285,O=C(Nc1ccccn1)NC1CCCCC1,0
6289,COc1ccc(C=C2N=C(C=Cc3ccccc3)OC2=O)cc1OC,0
6290,COC(=O)C=Cc1c[nH]c2nccnc12,0
6292,CS(=O)(=O)NOCCCCONS(C)(=O)=O,0
6293,NC(=[Se])c1ncn(C2OC(CO)C(O)C2O)c1N,0
6294,Cc1ccnc(NC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)c1,0
6295,CSc1ccc(NC(=O)Nc2cccc(C)n2)cc1,0
6296,CSc1ccc(NC(=O)Nc2cc(C)cc(C)n2)cc1,0
6298,NC(Cc1csc2ccccc12)C(=O)O,0
6299,O=C(O)N1CCc2c(sc3ccccc23)C1,0
6302,NC(CC1=CS(=O)(=O)c2ccc(Cl)cc21)C(=O)O,0
6306,O=C(O)CSc1cc(-c2ccc(Cl)cc2)[s+]s1,0
6308,CNC(=O)N(C1CCCCC1)C1CCCCC1,0
6309,CNC(=O)OCCOc1ccccc1,0
6310,Cc1ccc(NC2=NCCS2)c(C)c1,0
6311,CCOC(=O)c1c(N)[nH]c(SSc2[nH]c(N)c(C(=O)OCC)c2C(=O)OCC)c1C(=O)OCC,0
6312,CCOC(=O)c1c(NC(=O)C(F)(F)F)[nH]c(SSc2[nH]c(NC(=O)C(F)(F)F)c(C(=O)OCC)c2C(=O)OCC)c1C(=O)OCC,0
6314,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CC(C)(C)N(Cc6ccccc6)CC5(C)C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6315,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNC5OC(COC(=O)c6ccccc6)C(OC(=O)c6ccccc6)C5OC(=O)c5ccccc5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6316,COc1cccc(CN2CC(C)N(N=Cc3c4c(O)c5c(O)c(C)c6c(c5c3O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N4)O6)C(C)C2)c1,0
6317,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN(C)C5OC(COC(=O)c6ccccc6)C(OC(=O)c6ccccc6)C5OC(=O)c5ccccc5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
6318,NC(=O)NN=C1CSSC1,1
6319,NC(=S)NN=C1CSSC1,0
6320,O=C(CC(c1ccccc1)c1c(O)c2ccccc2oc1=O)c1ccccc1,0
6324,COc1ccc(C(=O)CC(c2ccc(OC)c(OC)c2)c2c(O)c3ccccc3oc2=O)cc1OC,0
6325,COc1ccc(OC)c(-c2csc(=O)s2)c1,0
6327,O=c1scc(-c2ccc(C(F)(F)F)cc2)s1,0
6328,O=c1scc(-c2ccc([N+](=O)[O-])cc2)s1,0
6329,CCOC(=O)CNC(=O)N(CC)C12CC3CC(CC(C3)C1)C2,0
6330,CCOC(=O)C(C)NC(=O)N(C)C12CC3CC(CC(C3)C1)C2,0
6331,CCN(C(=O)c1ccc([N+](=O)[O-])cc1)C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,0
6332,COc1ccc(NC(S)=C(C(=O)c2ccc(C)cc2)[n+]2ccccc2)cc1,0
6333,COc1ccc(-c2sc(N=Cc3ccc(N(C)CCC#N)cc3)c(C#N)c2C)cc1OC,1
6334,Cc1ccc(C(=O)C(=C(S)Nc2cccc(C)c2)[n+]2ccccc2)cc1,0
6335,CCN(C(=O)c1ccccc1C)C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,0
6336,COc1ccc(-c2sc(N=Cc3cc(OC)c(OC)c(OC)c3)c(C#N)c2C)cc1OC,0
6339,Cc1c(-c2ccccc2)sc(N)c1C#N,0
6341,COc1ccc(-c2sc(N)c(C#N)c2C)cc1OC,0
6342,COc1ccc(-c2sc(N=Cc3cc(Br)cc(Br)c3O)c(C#N)c2C)cc1OC,0
6343,COc1cccc(C=NN=Cc2cccc(OC)c2O)c1O,0
6344,Cc1c(-c2ccccc2)sc(N=Cc2cc(Br)cc(Br)c2O)c1C#N,0
6351,O=C(C=Cc1cccc2ccccc12)c1ccccc1[N+](=O)[O-],0
6354,O=C(c1ccccc1[N+](=O)[O-])C(Br)C(Br)c1ccc(Cl)c(Cl)c1,0
6355,S=c1[nH]c2ccccc2o1,0
6356,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,0
6357,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(O)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,0
6362,CC(=O)CSc1sc(C(C)=O)c(N)c1C#N,0
6365,NS(=O)(=O)c1ccc(N=Cc2ccccc2O)cc1,0
6366,COc1ccc(NC(S)=C(C(=O)c2ccc([N+](=O)[O-])cc2)[n+]2ccc(C(C)C)cc2)cc1,0
6367,S=C1NCCO1,0
6368,COc1cccc(NC(S)=C(C(=O)c2ccc([N+](=O)[O-])cc2)[n+]2ccc(C(C)C)cc2)c1,0
6369,COc1ccc(C(C)=NN=Cc2cc(OC)c(OC)c(OC)c2)cc1,0
6370,CC(=O)NS(=O)(=O)c1ccc(N=Cc2ccc3c(c2)OCO3)cc1,0
6372,N#CC1=C(N)CCC(C#N)(c2ccccc2)C1,0
6373,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,0
6376,CN(C)c1ccc(C=Nc2ccc(S(N)(=O)=O)cc2)cc1,0
