,Unnamed: 0,smiles,y_true
2803,4937,CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N,1.0
2804,4698,CCNCc1c(CSC)cnc(C)c1O,1.0
2805,2079,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)[C@H]2N[C@@H](COCCOC)O[C@@H]([C@@H]2C)[C@@]1(C)O,0.0
2806,5563,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@H]43)CC2)c1,1.0
2807,3410,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,1.0
2808,9216,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@@H]2SC1,0.0
2809,705,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,1.0
2810,1873,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,1.0
2811,4381,CCN1CCC[C@@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1.0
2812,3193,C/C(=C(\CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O,1.0
2813,3523,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0
2814,7679,O=C1CN2CCO[C@@]2(c2ccccc2F)c2cc(Br)ccc2N1,1.0
2815,5301,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1.0
2816,4781,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0
2817,9035,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0
2818,5724,FC(F)O[C@@H](Cl)C(F)(F)F,1.0
2819,6798,CC(C)(C)O,1.0
2820,6003,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.0
2821,6737,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,1.0
2822,5163,CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0
2823,7725,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0
2824,565,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(C)=O,0.0
2825,8676,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.0
2826,4069,CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@H](O)[C@H]3C[C@@H]12,0.0
2827,4215,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0.0
2828,4071,CCC(=O)O[C@@]1(C(=O)COC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,1.0
2829,2997,CCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,0.0
2830,640,[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,1.0
2831,1270,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)c3ccccc3)C1=O,1.0
2832,2122,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,0.0
2833,5305,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(CN2CCC(O)C2)C1,0.0
2834,2787,CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,1.0
2835,507,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,0.0
2836,8667,CC#CCC(C)C(O)/C=C/C1C(O)CC2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)CC21,0.0
2837,1965,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,1.0
2838,7350,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,1.0
2839,7991,CC[C@H](C)[C@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CS[C@H]([C@H](N)[C@H](C)CC)N1)C(=O)NCCCC[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC1=O,0.0
2840,3494,C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,1.0
2841,1534,[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,1.0
2842,325,C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,1.0
2843,3283,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,1.0
2844,7139,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CC[C@@](O)(C(=O)CO)[C@]3(C)C[C@@H](Cl)[C@@]12Cl,1.0
2845,2341,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0.0
2846,3812,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0.0
2847,2301,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,0.0
2848,9192,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.0
2849,799,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0.0
2850,2240,CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,1.0
2851,7380,O=C1CCNC1C(=O)N[C@H]1CC1c1ccccc1,1.0
2852,9093,CN(C)CCN1C(=O)C[C@H](c2ccccc2)Sc2ccccc21,1.0
2853,6026,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O,0.0
2854,9318,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@H]3C[C@@H](O)[C@@](O)(C(=O)CO)[C@]3(C)C[C@@H](O)[C@@]12F,1.0
2855,4418,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0
2856,8659,Oc1ccc2c(c1)C13CCCC[C@@H]1C(C2)NCC3,1.0
2857,5723,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@@H](NC(=O)[C@H](N)CC(C)C)[C@H](O)[C@H](C)O1,0.0
2858,864,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,1.0
2859,5318,CC[C@@H]1C(=O)NC(=O)C1(C)c1ccccc1,1.0
2860,8825,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1.0
2861,7776,O=NN(CCCl)C(=O)NC1CCCCC1,1.0
2862,8470,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0
2863,2824,OCCC1CCN(CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0
2864,7660,O=C(OOC(=O)c1ccccc1)c1ccccc1,0.0
2865,8146,C/C=C1/CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC,0.0
2866,371,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O,0.0
2867,5304,CCOc1ccc(N([C@@H](CC)C(=O)Nc2c(C)cccc2CC)S(C)(=O)=O)cc1,1.0
2868,5183,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0
2869,555,C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,1.0
2870,2548,NC[C@@H]1O[C@@H](O[C@@H]2[C@@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@H]2O)[C@@H](N)C[C@@H]1O,0.0
2871,8980,N#Cc1ccc(OCC2CCN(C/C=C/I)CC2)cc1,1.0
2872,5346,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.0
2873,8949,C[N+]1(C)CCC[C@@H]1COC(=O)C(O)(c1ccccc1)c1ccccc1,0.0
2874,7867,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1.0
2875,9242,O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1,1.0
2876,6829,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,1.0
2877,5017,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0.0
2878,9433,Cc1ccc(SCCC(=O)N[C@@H](C)c2ccc(N3CCC[C@@H](C)C3)cc2)cc1,1.0
2879,2369,O=C1[C@H]2[C@H]3C=C[C@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.0
2880,3224,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0
2881,5019,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.0
2882,6252,CCCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,1.0
2883,1360,[C@]14(C([C@H]3[C@H]([C@@H](O)C1)C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)C[C@H]5OC(O[C@@]45C(=O)CO)(C)C)C.[C@]69(C([C@H]8[C@H]([C@@H](O)C6)C7(C(=CC(=O)C=C7)[C@@H](F)C8)C)C[C@H]%10OC(O[C@@]9%10C(=O)CO)(C)C)C.O,1.0
2884,911,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC)C,0.0
2885,8712,CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,1.0
2886,9466,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]12C,1.0
2887,6438,O=C(C[C@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,1.0
2888,5920,NNCCc1ccccc1,1.0
2889,7829,CC1(C)S[C@H]2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0.0
2890,4278,Cc1ccccc1-c1ccc(N)cc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.0
2891,8877,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,1.0
2892,9228,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1.0
2893,5391,COc1ccc([C@H]2[C@H](C#N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,1.0
2894,5805,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,1.0
2895,964,C1=CC=CC=C1C2C(N=C(O2)NCC)=O,1.0
2896,4508,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,0.0
2897,1423,[C@H]14[C@H]([C@@H]2[C@@H]3[C@H]([C@H]1C=C2)C=C3)C(=O)N(C4=O)CCCCN6CCN(C5=NC=CC=N5)CC6,1.0
2898,122,C1=CC(=CC=C1OCC(NCCN(CC)CC)=O)Cl,1.0
2899,479,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,1.0
2900,662,CC(C)c1onc(n1)c2ncn3c2CN(C)C(=O)c4c(Cl)cccc34,1.0
2901,4615,C[C@@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,0.0
2902,4371,Fc1ccc([C@@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1,1.0
2903,3617,CO[C@H]1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@H]1C,0.0
2904,4079,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,1.0
2905,7218,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1.0
2906,2998,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,1.0
2907,8466,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0
2908,2785,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.0
2909,439,c1(ccccc1)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,0.0
2910,1379,C1=CC(=CC=C1C(C[N]2C=CN=C2)O)CCC3=CC=CC=C3,1.0
2911,5814,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CS[C@H]12)c1ccco1,0.0
2912,8403,OCCCN1CCN(CCC[C@H]2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0
2913,5435,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@H]1N1CCCC1,1.0
2914,6587,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccc1)CC3,1.0
2915,1443,C1=CC=CC4=C1N(C3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=S,1.0
2916,6034,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)COC(=O)CCC(=O)O,1.0
2917,8543,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0.0
2918,1477,C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,1.0
2919,2041,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)[C@@H]3[C@H](O)[C@H]12,0.0
2920,1173,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,1.0
2921,9271,CC(C)Cn1cnc2c(N)nc3ccccc3c21,0.0
2922,6743,CCCCNCC1COc2ccccc2O1,1.0
2923,4385,Nc1nc(/C(=C\CC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCS[C@@H]23)cs1,0.0
2924,673,C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N,1.0
2925,6667,CCCC1O[C@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0
2926,7523,Nc1nc2c(ncn2CC[C@H](O)CO)c(=O)[nH]1,1.0
2927,9123,NC1=NC(=O)N([C@H]2CS[C@H](CO)O2)CC1,1.0
2928,2902,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,0.0
2929,2677,CC12C=CC(=O)C=C1C(Cl)=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.0
2930,6923,O=C(CN1CCC(c2ccc(F)cc2)C(COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1,1.0
2931,279,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(Cl)[C@H](C3)O)C[C@@H]4C)C)(C(COC(CC)=O)=O)OC(CC)=O,1.0
2932,6297,COc1cc(C(=O)/C=C/N2CC=CC2)cc(OC)c1OC,1.0
2933,6104,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1.0
2934,3424,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,1.0
2935,7268,CC(=O)Oc1ccc(/C=C/C(=O)NCCc2ccccc2)cc1OC(C)=O,0.0
2936,7614,C#C[C@@H](OC(N)=O)c1ccccc1,1.0
2937,2578,C[C@H]1OC2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O,1.0
2938,6366,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,0.0
2939,8263,O[C@@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1.0
2940,3276,NCC[C@H](O)CN[C@@H]1C[C@H](N)[C@@H](O[C@@H]2O[C@@H](CN)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](N)[C@@H]1O,0.0
2941,1101,CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,0.0
2942,568,C1CCCCC1,1.0
2943,1694,O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,1.0
2944,3999,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@@]2(N)CN)cc1,0.0
2945,9016,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1.0
2946,4304,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,1.0
2947,3493,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(=O)C[C@@]21C,1.0
2948,4960,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.0
2949,3724,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1.0
2950,1458,C1=CC=CC2=C1C3=C([N]2CC)C(SCC3)(CCN(C)C)C,1.0
2951,4004,COc1ccc2c3c1O[C@@H]1C(OC(=O)c4cccnc4)CC[C@@H]4C(C2)N(C)CCC341,1.0
2952,577,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,0.0
2953,59,CN[C@@H](C)Cc1ccccc1,1.0
2954,3121,CC(=O)[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@@](C)(O)CC[C@@]4(C)[C@H]3CC[C@]12C,1.0
2955,787,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,1.0
2956,5341,C#CC1(OC(C)=O)CCC2C3CCC4=C/C(=N\O)CCC4C3CCC21CC,0.0
2957,7299,CCCCCCCCCCCCCCCCCCCCCCO,0.0
2958,6011,C=C1C[C@@H](C)[C@@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1,1.0
2959,5546,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0.0
2960,9243,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,0.0
2961,7208,CN(C)c1ccccc1Sc1ccc(CCF)cc1N,1.0
2962,4152,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.0
2963,6545,Nc1ccn([C@@H]2CC(CO)C(CO)O2)c(=O)n1,1.0
2964,8483,NCC(=O)O,1.0
2965,4216,O=C1c2ccccc2S(=O)(=O)N1CCCCN[C@H]1CCc2ccccc2O1,1.0
2966,5181,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,0.0
2967,3405,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,0.0
2968,4379,COC(=O)C[C@@H](c1ccc(O)cc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1.0
2969,5326,CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CCC(O)C2)C1,0.0
2970,3242,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1.0
2971,2212,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1.0
2972,335,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F,1.0
2973,8131,NC(N)=NC[C@H]1COC2(CCCCC2)O1,0.0
2974,5204,CCN(CC)CCOC(=O)[C@H]1N2C(=O)[C@@H](NC(=O)c3c(OC)cccc3OC)[C@H]2SC1(C)C,0.0
2975,4986,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.0
2976,5644,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@@H]3CC[C@@]21CC,1.0
2977,467,[C@]12(OC(O[C@@H]1CC3C2(C[C@H](Cl)[C@@]4(Cl)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)CF,1.0
2978,184,CCC(O)(\C=C\Cl)C#C,1.0
2979,3621,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](O)C[C@H]3OC[C@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)[C@@H](C)[C@@H]1C2(C)C,0.0
2980,5216,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,0.0
2981,4477,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,1.0
2982,4380,CCOC(=O)O[C@@H]1[C@@H](O[C@@H]2[C@@H](C)[C@@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]2(C)O)O[C@@H](C)C[C@H]1N(C)C,0.0
2983,420,C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,1.0
2984,2354,O=C(O)c1ccccc1Oc1ccccc1,1.0
2985,553,Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2,1.0
2986,1397,C4=C2C1=C(CCC3=C(N1CCC2NC)C=CC=C3)C=C4,1.0
2987,1384,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C,1.0
2988,4289,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0.0
2989,4582,CCOC(=O)OC1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,1.0
2990,1760,[Na+].C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C([O-])=O)COC(N)=O,0.0
2991,4254,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1,0.0
2992,297,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,1.0
2993,443,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](C[N@@]2C[C@@H](CC2)O)C[N@](CC1)CCO)=O,0.0
2994,777,[C@H]23[C@@]([C@@]1(O[C@@H](O[C@@H]1C2)CCC)C(=O)CO)(C[C@H](O)[C@@]4(F)[C@H]3C[C@H](F)C5=CC(=O)CC[C@]45C)C,1.0
2995,8589,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@]32C)CC1,1.0
2996,1119,[Na+].CC1(C)SC2C(NC(=O)CSCC=C)C(=O)N2C1C([O-])=O,0.0
2997,6567,N=C(N=O)c1[nH][nH]c2ccccc2n(Cc2ccccc2)c1O,1.0
2998,7517,C[C@@]12CCCCCC(Cc3ccc(O)cc31)[C@@H]2N,1.0
2999,3766,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,0.0
3000,6797,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1.0
